model	simID	S	tree
ve	2599	67	ve_2599.tre
ve	2622	67	ve_2622.tre
ve	2730	67	ve_2730.tre
ve	2845	67	ve_2845.tre
ve	2942	67	ve_2942.tre
ve	3014	67	ve_3014.tre
ve	3029	67	ve_3029.tre
xe	536	67	xe_536.tre
xe	792	67	xe_792.tre
ca	344	68	ca_344.tre
ca	690	68	ca_690.tre
ca	953	68	ca_953.tre
ca	1607	68	ca_1607.tre
ca	2130	68	ca_2130.tre
ca	2447	68	ca_2447.tre
ca	2475	68	ca_2475.tre
ca	3055	68	ca_3055.tre
fh	133	68	fh_133.tre
fh	974	68	fh_974.tre
fh	1887	68	fh_1887.tre
gen	1111389	68	gen_1111389.tre
gen	1111510	68	gen_1111510.tre
gen	2222432	68	gen_2222432.tre
gen	333332	68	gen_333332.tre
hs	6999	68	hs_6999.tre
hs	7036	68	hs_7036.tre
hs	7337	68	hs_7337.tre
pontarp	74	68	pontarp_74.tre
pontarp	294	68	pontarp_294.tre
pontarp	963	68	pontarp_963.tre
pontarp	1562	68	pontarp_1562.tre
pontarp	1602	68	pontarp_1602.tre
pontarp	1664	68	pontarp_1664.tre
pontarp	1892	68	pontarp_1892.tre
pontarp	1974	68	pontarp_1974.tre
pontarp	2084	68	pontarp_2084.tre
pontarp	2163	68	pontarp_2163.tre
pontarp	2483	68	pontarp_2483.tre
pontarp	2504	68	pontarp_2504.tre
pontarp	2534	68	pontarp_2534.tre
pontarp	2692	68	pontarp_2692.tre
pontarp	2944	68	pontarp_2944.tre
pontarp	2973	68	pontarp_2973.tre
ve	97	68	ve_97.tre
ve	337	68	ve_337.tre
ve	414	68	ve_414.tre
ve	429	68	ve_429.tre
ve	498	68	ve_498.tre
ve	735	68	ve_735.tre
ve	753	68	ve_753.tre
ve	761	68	ve_761.tre
ve	775	68	ve_775.tre
ve	1173	68	ve_1173.tre
ve	1197	68	ve_1197.tre
ve	1274	68	ve_1274.tre
ve	2014	68	ve_2014.tre
ve	2029	68	ve_2029.tre
ve	2236	68	ve_2236.tre
ve	2400	68	ve_2400.tre
ve	2605	68	ve_2605.tre
ve	2639	68	ve_2639.tre
ve	2880	68	ve_2880.tre
ve	2904	68	ve_2904.tre
ve	2955	68	ve_2955.tre
ve	3066	68	ve_3066.tre
ve	3128	68	ve_3128.tre
xe	864	68	xe_864.tre
ca	1119	69	ca_1119.tre
ca	1815	69	ca_1815.tre
ca	1824	69	ca_1824.tre
ca	2565	69	ca_2565.tre
ca	3104	69	ca_3104.tre
fh	288	69	fh_288.tre
gen	2222346	69	gen_2222346.tre
gen	3333279	69	gen_3333279.tre
hs	6904	69	hs_6904.tre
hs	7556	69	hs_7556.tre
hs	7617	69	hs_7617.tre
pontarp	642	69	pontarp_642.tre
pontarp	703	69	pontarp_703.tre
pontarp	1063	69	pontarp_1063.tre
pontarp	1153	69	pontarp_1153.tre
pontarp	1862	69	pontarp_1862.tre
pontarp	2093	69	pontarp_2093.tre
pontarp	2312	69	pontarp_2312.tre
pontarp	2334	69	pontarp_2334.tre
pontarp	2462	69	pontarp_2462.tre
pontarp	2514	69	pontarp_2514.tre
pontarp	2812	69	pontarp_2812.tre
pontarp	2864	69	pontarp_2864.tre
pontarp	2983	69	pontarp_2983.tre
ve	46	69	ve_46.tre
ve	79	69	ve_79.tre
ve	190	69	ve_190.tre
ve	236	69	ve_236.tre
ve	259	69	ve_259.tre
ve	333	69	ve_333.tre
ve	529	69	ve_529.tre
ve	685	69	ve_685.tre
ve	708	69	ve_708.tre
ve	806	69	ve_806.tre
ve	953	69	ve_953.tre
ve	1219	69	ve_1219.tre
ve	1334	69	ve_1334.tre
ve	1398	69	ve_1398.tre
ve	1553	69	ve_1553.tre
ve	1607	69	ve_1607.tre
ve	1710	69	ve_1710.tre
ve	1840	69	ve_1840.tre
ve	2215	69	ve_2215.tre
ve	2223	69	ve_2223.tre
ve	2269	69	ve_2269.tre
ve	2436	69	ve_2436.tre
ve	2975	69	ve_2975.tre
ve	3146	69	ve_3146.tre
xe	460	69	xe_460.tre
xe	610	69	xe_610.tre
xe	910	69	xe_910.tre
xe	915	69	xe_915.tre
ca	389	70	ca_389.tre
ca	704	70	ca_704.tre
ca	948	70	ca_948.tre
ca	1020	70	ca_1020.tre
ca	1238	70	ca_1238.tre
ca	1307	70	ca_1307.tre
ca	1395	70	ca_1395.tre
ca	2007	70	ca_2007.tre
ca	2504	70	ca_2504.tre
ca	2522	70	ca_2522.tre
ca	2564	70	ca_2564.tre
ca	2916	70	ca_2916.tre
ca	2924	70	ca_2924.tre
ca	2983	70	ca_2983.tre
fh	508	70	fh_508.tre
fh	784	70	fh_784.tre
fh	1578	70	fh_1578.tre
gen	2222189	70	gen_2222189.tre
gen	2222443	70	gen_2222443.tre
gen	3333484	70	gen_3333484.tre
hs	7058	70	hs_7058.tre
hs	7657	70	hs_7657.tre
hs	8399	70	hs_8399.tre
pontarp	124	70	pontarp_124.tre
pontarp	634	70	pontarp_634.tre
pontarp	1303	70	pontarp_1303.tre
pontarp	1603	70	pontarp_1603.tre
pontarp	2104	70	pontarp_2104.tre
pontarp	2234	70	pontarp_2234.tre
pontarp	2924	70	pontarp_2924.tre
ve	21	70	ve_21.tre
ve	89	70	ve_89.tre
ve	112	70	ve_112.tre
ve	175	70	ve_175.tre
ve	316	70	ve_316.tre
ve	589	70	ve_589.tre
ve	914	70	ve_914.tre
ve	978	70	ve_978.tre
ve	1241	70	ve_1241.tre
ve	1662	70	ve_1662.tre
ve	2590	70	ve_2590.tre
ve	2630	70	ve_2630.tre
ve	2916	70	ve_2916.tre
ve	3009	70	ve_3009.tre
ve	3056	70	ve_3056.tre
xe	133	70	xe_133.tre
xe	197	70	xe_197.tre
xe	558	70	xe_558.tre
xe	865	70	xe_865.tre
ca	248	71	ca_248.tre
ca	380	71	ca_380.tre
ca	636	71	ca_636.tre
ca	1208	71	ca_1208.tre
ca	2542	71	ca_2542.tre
ca	3010	71	ca_3010.tre
fh	355	71	fh_355.tre
fh	388	71	fh_388.tre
gen	1111162	71	gen_1111162.tre
gen	1111300	71	gen_1111300.tre
gen	3333403	71	gen_3333403.tre
hs	6779	71	hs_6779.tre
hs	7230	71	hs_7230.tre
hs	7644	71	hs_7644.tre
hs	7668	71	hs_7668.tre
pontarp	212	71	pontarp_212.tre
pontarp	423	71	pontarp_423.tre
pontarp	672	71	pontarp_672.tre
pontarp	964	71	pontarp_964.tre
pontarp	1432	71	pontarp_1432.tre
pontarp	1854	71	pontarp_1854.tre
pontarp	1982	71	pontarp_1982.tre
pontarp	2024	71	pontarp_2024.tre
pontarp	2702	71	pontarp_2702.tre
pontarp	2833	71	pontarp_2833.tre
pontarp	2852	71	pontarp_2852.tre
pontarp	2862	71	pontarp_2862.tre
ve	49	71	ve_49.tre
ve	126	71	ve_126.tre
ve	344	71	ve_344.tre
ve	346	71	ve_346.tre
ve	436	71	ve_436.tre
ve	443	71	ve_443.tre
ve	802	71	ve_802.tre
ve	868	71	ve_868.tre
ve	1145	71	ve_1145.tre
ve	1150	71	ve_1150.tre
ve	1736	71	ve_1736.tre
ve	1982	71	ve_1982.tre
ve	2212	71	ve_2212.tre
ve	2250	71	ve_2250.tre
ve	2449	71	ve_2449.tre
ve	2512	71	ve_2512.tre
ve	2543	71	ve_2543.tre
ve	2674	71	ve_2674.tre
ve	2696	71	ve_2696.tre
ve	2778	71	ve_2778.tre
ve	2787	71	ve_2787.tre
ve	2844	71	ve_2844.tre
ve	3083	71	ve_3083.tre
ca	356	72	ca_356.tre
ca	591	72	ca_591.tre
ca	813	72	ca_813.tre
ca	950	72	ca_950.tre
ca	1448	72	ca_1448.tre
ca	1956	72	ca_1956.tre
ca	2523	72	ca_2523.tre
ca	2614	72	ca_2614.tre
ca	3105	72	ca_3105.tre
ca	3110	72	ca_3110.tre
fh	610	72	fh_610.tre
fh	863	72	fh_863.tre
fh	945	72	fh_945.tre
hs	7217	72	hs_7217.tre
pontarp	782	72	pontarp_782.tre
pontarp	883	72	pontarp_883.tre
pontarp	1613	72	pontarp_1613.tre
pontarp	1794	72	pontarp_1794.tre
pontarp	2014	72	pontarp_2014.tre
pontarp	2034	72	pontarp_2034.tre
pontarp	2243	72	pontarp_2243.tre
pontarp	2704	72	pontarp_2704.tre
ve	120	72	ve_120.tre
ve	295	72	ve_295.tre
ve	468	72	ve_468.tre
ve	608	72	ve_608.tre
ve	656	72	ve_656.tre
ve	692	72	ve_692.tre
ve	993	72	ve_993.tre
ve	1024	72	ve_1024.tre
ve	1033	72	ve_1033.tre
ve	1062	72	ve_1062.tre
ve	1706	72	ve_1706.tre
ve	1829	72	ve_1829.tre
ve	2002	72	ve_2002.tre
ve	2069	72	ve_2069.tre
ve	2127	72	ve_2127.tre
ve	2133	72	ve_2133.tre
ve	2385	72	ve_2385.tre
ve	2537	72	ve_2537.tre
ve	2603	72	ve_2603.tre
ve	2637	72	ve_2637.tre
ve	2706	72	ve_2706.tre
xe	285	72	xe_285.tre
xe	951	72	xe_951.tre
ca	390	73	ca_390.tre
ca	480	73	ca_480.tre
ca	954	73	ca_954.tre
ca	1157	73	ca_1157.tre
ca	1209	73	ca_1209.tre
ca	1483	73	ca_1483.tre
ca	2505	73	ca_2505.tre
ca	3079	73	ca_3079.tre
fh	205	73	fh_205.tre
pontarp	84	73	pontarp_84.tre
pontarp	884	73	pontarp_884.tre
pontarp	1472	73	pontarp_1472.tre
pontarp	1614	73	pontarp_1614.tre
pontarp	1834	73	pontarp_1834.tre
pontarp	2302	73	pontarp_2302.tre
pontarp	2484	73	pontarp_2484.tre
pontarp	2783	73	pontarp_2783.tre
ve	294	73	ve_294.tre
ve	666	73	ve_666.tre
ve	705	73	ve_705.tre
ve	734	73	ve_734.tre
ve	779	73	ve_779.tre
ve	841	73	ve_841.tre
ve	859	73	ve_859.tre
ve	887	73	ve_887.tre
ve	959	73	ve_959.tre
ve	1045	73	ve_1045.tre
ve	1089	73	ve_1089.tre
ve	1142	73	ve_1142.tre
ve	1199	73	ve_1199.tre
ve	1349	73	ve_1349.tre
ve	1697	73	ve_1697.tre
ve	1819	73	ve_1819.tre
ve	2661	73	ve_2661.tre
ve	2996	73	ve_2996.tre
xe	532	73	xe_532.tre
xe	574	73	xe_574.tre
xe	584	73	xe_584.tre
xe	730	73	xe_730.tre
xe	924	73	xe_924.tre
ca	598	74	ca_598.tre
ca	635	74	ca_635.tre
ca	1103	74	ca_1103.tre
ca	1252	74	ca_1252.tre
ca	1441	74	ca_1441.tre
ca	2129	74	ca_2129.tre
ca	2169	74	ca_2169.tre
fh	209	74	fh_209.tre
fh	1451	74	fh_1451.tre
gen	11112	74	gen_11112.tre
gen	1111463	74	gen_1111463.tre
gen	222290	74	gen_222290.tre
gen	3333366	74	gen_3333366.tre
hs	7958	74	hs_7958.tre
pontarp	102	74	pontarp_102.tre
pontarp	274	74	pontarp_274.tre
pontarp	332	74	pontarp_332.tre
pontarp	554	74	pontarp_554.tre
pontarp	593	74	pontarp_593.tre
pontarp	714	74	pontarp_714.tre
pontarp	1002	74	pontarp_1002.tre
pontarp	1272	74	pontarp_1272.tre
pontarp	1612	74	pontarp_1612.tre
pontarp	1642	74	pontarp_1642.tre
pontarp	1894	74	pontarp_1894.tre
pontarp	2203	74	pontarp_2203.tre
pontarp	2503	74	pontarp_2503.tre
ve	139	74	ve_139.tre
ve	184	74	ve_184.tre
ve	282	74	ve_282.tre
ve	383	74	ve_383.tre
ve	423	74	ve_423.tre
ve	491	74	ve_491.tre
ve	496	74	ve_496.tre
ve	915	74	ve_915.tre
ve	922	74	ve_922.tre
ve	1047	74	ve_1047.tre
ve	1213	74	ve_1213.tre
ve	1243	74	ve_1243.tre
ve	1608	74	ve_1608.tre
ve	1853	74	ve_1853.tre
ve	1892	74	ve_1892.tre
ve	2441	74	ve_2441.tre
ve	2511	74	ve_2511.tre
ve	2885	74	ve_2885.tre
ve	2994	74	ve_2994.tre
ve	3075	74	ve_3075.tre
ve	3080	74	ve_3080.tre
xe	89	74	xe_89.tre
xe	161	74	xe_161.tre
xe	167	74	xe_167.tre
xe	620	74	xe_620.tre
ca	812	75	ca_812.tre
ca	828	75	ca_828.tre
ca	1236	75	ca_1236.tre
ca	1587	75	ca_1587.tre
ca	3136	75	ca_3136.tre
gen	2222350	75	gen_2222350.tre
gen	333399	75	gen_333399.tre
hs	6539	75	hs_6539.tre
hs	6985	75	hs_6985.tre
hs	7240	75	hs_7240.tre
pontarp	1233	75	pontarp_1233.tre
pontarp	1512	75	pontarp_1512.tre
pontarp	1984	75	pontarp_1984.tre
pontarp	2144	75	pontarp_2144.tre
pontarp	2324	75	pontarp_2324.tre
pontarp	2932	75	pontarp_2932.tre
ve	518	75	ve_518.tre
ve	712	75	ve_712.tre
ve	893	75	ve_893.tre
ve	916	75	ve_916.tre
ve	1208	75	ve_1208.tre
ve	1279	75	ve_1279.tre
ve	1445	75	ve_1445.tre
ve	1750	75	ve_1750.tre
ve	2151	75	ve_2151.tre
ve	2371	75	ve_2371.tre
ve	2972	75	ve_2972.tre
xe	232	75	xe_232.tre
ca	357	76	ca_357.tre
gen	3333165	76	gen_3333165.tre
gen	3333317	76	gen_3333317.tre
gen	3333351	76	gen_3333351.tre
gen	3333361	76	gen_3333361.tre
hs	6744	76	hs_6744.tre
hs	6958	76	hs_6958.tre
hs	7137	76	hs_7137.tre
pontarp	363	76	pontarp_363.tre
pontarp	553	76	pontarp_553.tre
pontarp	904	76	pontarp_904.tre
pontarp	914	76	pontarp_914.tre
pontarp	1043	76	pontarp_1043.tre
pontarp	1264	76	pontarp_1264.tre
pontarp	1293	76	pontarp_1293.tre
pontarp	2062	76	pontarp_2062.tre
pontarp	2412	76	pontarp_2412.tre
ve	262	76	ve_262.tre
ve	394	76	ve_394.tre
ve	522	76	ve_522.tre
ve	593	76	ve_593.tre
ve	661	76	ve_661.tre
ve	1000	76	ve_1000.tre
ve	1050	76	ve_1050.tre
ve	1076	76	ve_1076.tre
ve	1097	76	ve_1097.tre
ve	1289	76	ve_1289.tre
ve	1686	76	ve_1686.tre
ve	2064	76	ve_2064.tre
ve	2184	76	ve_2184.tre
ve	2316	76	ve_2316.tre
ve	2497	76	ve_2497.tre
ve	2503	76	ve_2503.tre
ve	2663	76	ve_2663.tre
ve	2842	76	ve_2842.tre
ve	2910	76	ve_2910.tre
ve	2948	76	ve_2948.tre
ve	2959	76	ve_2959.tre
xe	24	76	xe_24.tre
xe	638	76	xe_638.tre
xe	713	76	xe_713.tre
ca	1308	77	ca_1308.tre
ca	1532	77	ca_1532.tre
ca	1823	77	ca_1823.tre
ca	1955	77	ca_1955.tre
ca	2353	77	ca_2353.tre
ca	2733	77	ca_2733.tre
ca	2737	77	ca_2737.tre
ca	2839	77	ca_2839.tre
ca	2914	77	ca_2914.tre
ca	2963	77	ca_2963.tre
ca	2971	77	ca_2971.tre
fh	725	77	fh_725.tre
fh	765	77	fh_765.tre
fh	811	77	fh_811.tre
fh	1016	77	fh_1016.tre
gen	2222394	77	gen_2222394.tre
gen	3333101	77	gen_3333101.tre
pontarp	323	77	pontarp_323.tre
pontarp	504	77	pontarp_504.tre
pontarp	1143	77	pontarp_1143.tre
pontarp	1414	77	pontarp_1414.tre
pontarp	1592	77	pontarp_1592.tre
pontarp	2294	77	pontarp_2294.tre
pontarp	2803	77	pontarp_2803.tre
pontarp	2884	77	pontarp_2884.tre
pontarp	2933	77	pontarp_2933.tre
ve	451	77	ve_451.tre
ve	660	77	ve_660.tre
ve	1060	77	ve_1060.tre
ve	1467	77	ve_1467.tre
ve	1637	77	ve_1637.tre
ve	1823	77	ve_1823.tre
ve	2182	77	ve_2182.tre
ve	2320	77	ve_2320.tre
ve	2724	77	ve_2724.tre
ve	2749	77	ve_2749.tre
xe	55	77	xe_55.tre
xe	299	77	xe_299.tre
xe	587	77	xe_587.tre
xe	734	77	xe_734.tre
ca	1050	78	ca_1050.tre
fh	1935	78	fh_1935.tre
gen	3333290	78	gen_3333290.tre
gen	3333591	78	gen_3333591.tre
pontarp	824	78	pontarp_824.tre
pontarp	1294	78	pontarp_1294.tre
pontarp	1363	78	pontarp_1363.tre
pontarp	1622	78	pontarp_1622.tre
pontarp	2152	78	pontarp_2152.tre
pontarp	2923	78	pontarp_2923.tre
ve	81	78	ve_81.tre
ve	119	78	ve_119.tre
ve	330	78	ve_330.tre
ve	591	78	ve_591.tre
ve	811	78	ve_811.tre
ve	831	78	ve_831.tre
ve	2479	78	ve_2479.tre
ve	2647	78	ve_2647.tre
ve	2824	78	ve_2824.tre
ve	2847	78	ve_2847.tre
ve	3068	78	ve_3068.tre
xe	228	78	xe_228.tre
xe	272	78	xe_272.tre
ca	687	79	ca_687.tre
ca	819	79	ca_819.tre
ca	1285	79	ca_1285.tre
ca	1814	79	ca_1814.tre
ca	2100	79	ca_2100.tre
ca	2168	79	ca_2168.tre
ca	2176	79	ca_2176.tre
ca	2222	79	ca_2222.tre
ca	2355	79	ca_2355.tre
ca	2487	79	ca_2487.tre
ca	2690	79	ca_2690.tre
ca	2927	79	ca_2927.tre
gen	1111425	79	gen_1111425.tre
gen	3333262	79	gen_3333262.tre
hs	7138	79	hs_7138.tre
pontarp	704	79	pontarp_704.tre
pontarp	874	79	pontarp_874.tre
pontarp	1383	79	pontarp_1383.tre
pontarp	2583	79	pontarp_2583.tre
pontarp	2984	79	pontarp_2984.tre
ve	41	79	ve_41.tre
ve	93	79	ve_93.tre
ve	105	79	ve_105.tre
ve	122	79	ve_122.tre
ve	332	79	ve_332.tre
ve	445	79	ve_445.tre
ve	577	79	ve_577.tre
ve	694	79	ve_694.tre
ve	1126	79	ve_1126.tre
ve	1327	79	ve_1327.tre
ve	1368	79	ve_1368.tre
ve	1400	79	ve_1400.tre
ve	1567	79	ve_1567.tre
ve	1833	79	ve_1833.tre
ve	1868	79	ve_1868.tre
ve	2075	79	ve_2075.tre
ve	2099	79	ve_2099.tre
ve	2231	79	ve_2231.tre
ve	2743	79	ve_2743.tre
ve	2937	79	ve_2937.tre
xe	624	79	xe_624.tre
xe	790	79	xe_790.tre
xe	892	79	xe_892.tre
ca	826	80	ca_826.tre
ca	2544	80	ca_2544.tre
ca	2631	80	ca_2631.tre
ca	2912	80	ca_2912.tre
ca	3111	80	ca_3111.tre
fh	175	80	fh_175.tre
gen	1111205	80	gen_1111205.tre
gen	2222131	80	gen_2222131.tre
gen	3333158	80	gen_3333158.tre
hs	6765	80	hs_6765.tre
hs	7365	80	hs_7365.tre
pontarp	862	80	pontarp_862.tre
pontarp	982	80	pontarp_982.tre
pontarp	1384	80	pontarp_1384.tre
pontarp	1502	80	pontarp_1502.tre
pontarp	1923	80	pontarp_1923.tre
pontarp	2022	80	pontarp_2022.tre
pontarp	2662	80	pontarp_2662.tre
pontarp	2753	80	pontarp_2753.tre
ve	800	80	ve_800.tre
ve	948	80	ve_948.tre
ve	1055	80	ve_1055.tre
ve	1064	80	ve_1064.tre
ve	1206	80	ve_1206.tre
ve	1391	80	ve_1391.tre
ve	1464	80	ve_1464.tre
ve	1505	80	ve_1505.tre
ve	1658	80	ve_1658.tre
ve	1894	80	ve_1894.tre
ve	2079	80	ve_2079.tre
ve	2187	80	ve_2187.tre
ve	2189	80	ve_2189.tre
ve	2309	80	ve_2309.tre
ve	2378	80	ve_2378.tre
ve	2585	80	ve_2585.tre
ve	2966	80	ve_2966.tre
ve	2978	80	ve_2978.tre
xe	92	80	xe_92.tre
xe	193	80	xe_193.tre
xe	335	80	xe_335.tre
xe	475	80	xe_475.tre
xe	543	80	xe_543.tre
xe	726	80	xe_726.tre
ca	1062	81	ca_1062.tre
ca	2913	81	ca_2913.tre
fh	1523	81	fh_1523.tre
fh	1778	81	fh_1778.tre
gen	2222383	81	gen_2222383.tre
gen	333341	81	gen_333341.tre
hs	6952	81	hs_6952.tre
pontarp	92	81	pontarp_92.tre
pontarp	253	81	pontarp_253.tre
pontarp	273	81	pontarp_273.tre
pontarp	404	81	pontarp_404.tre
pontarp	534	81	pontarp_534.tre
pontarp	674	81	pontarp_674.tre
pontarp	1024	81	pontarp_1024.tre
pontarp	1204	81	pontarp_1204.tre
pontarp	1212	81	pontarp_1212.tre
pontarp	1253	81	pontarp_1253.tre
pontarp	1413	81	pontarp_1413.tre
pontarp	1662	81	pontarp_1662.tre
pontarp	2262	81	pontarp_2262.tre
ve	59	81	ve_59.tre
ve	626	81	ve_626.tre
ve	763	81	ve_763.tre
ve	795	81	ve_795.tre
ve	1405	81	ve_1405.tre
ve	1620	81	ve_1620.tre
ve	1646	81	ve_1646.tre
ve	2230	81	ve_2230.tre
ve	2346	81	ve_2346.tre
ve	2434	81	ve_2434.tre
ve	2556	81	ve_2556.tre
ve	2595	81	ve_2595.tre
ve	2772	81	ve_2772.tre
ve	2891	81	ve_2891.tre
ve	2924	81	ve_2924.tre
ve	3076	81	ve_3076.tre
ve	3137	81	ve_3137.tre
xe	10	81	xe_10.tre
xe	212	81	xe_212.tre
xe	352	81	xe_352.tre
xe	700	81	xe_700.tre
ca	722	82	ca_722.tre
ca	993	82	ca_993.tre
ca	1066	82	ca_1066.tre
ca	1858	82	ca_1858.tre
ca	2278	82	ca_2278.tre
ca	3050	82	ca_3050.tre
gen	3333155	82	gen_3333155.tre
pontarp	53	82	pontarp_53.tre
pontarp	1003	82	pontarp_1003.tre
pontarp	1112	82	pontarp_1112.tre
pontarp	1214	82	pontarp_1214.tre
pontarp	1223	82	pontarp_1223.tre
pontarp	1573	82	pontarp_1573.tre
pontarp	2132	82	pontarp_2132.tre
pontarp	2274	82	pontarp_2274.tre
ve	15	82	ve_15.tre
ve	61	82	ve_61.tre
ve	102	82	ve_102.tre
ve	187	82	ve_187.tre
ve	261	82	ve_261.tre
ve	482	82	ve_482.tre
ve	573	82	ve_573.tre
ve	606	82	ve_606.tre
ve	723	82	ve_723.tre
ve	833	82	ve_833.tre
ve	1007	82	ve_1007.tre
ve	1118	82	ve_1118.tre
ve	1283	82	ve_1283.tre
ve	1335	82	ve_1335.tre
ve	1361	82	ve_1361.tre
ve	1555	82	ve_1555.tre
ve	1687	82	ve_1687.tre
ve	1889	82	ve_1889.tre
ve	1936	82	ve_1936.tre
ve	2204	82	ve_2204.tre
ve	2277	82	ve_2277.tre
ve	2366	82	ve_2366.tre
ve	2523	82	ve_2523.tre
ve	2564	82	ve_2564.tre
ve	2745	82	ve_2745.tre
xe	468	82	xe_468.tre
xe	757	82	xe_757.tre
xe	976	82	xe_976.tre
ca	512	83	ca_512.tre
ca	762	83	ca_762.tre
ca	1235	83	ca_1235.tre
ca	1468	83	ca_1468.tre
ca	2304	83	ca_2304.tre
ca	2691	83	ca_2691.tre
fh	865	83	fh_865.tre
gen	2222262	83	gen_2222262.tre
hs	6843	83	hs_6843.tre
hs	7326	83	hs_7326.tre
hs	7406	83	hs_7406.tre
pontarp	374	83	pontarp_374.tre
pontarp	444	83	pontarp_444.tre
pontarp	454	83	pontarp_454.tre
pontarp	722	83	pontarp_722.tre
pontarp	994	83	pontarp_994.tre
pontarp	1083	83	pontarp_1083.tre
pontarp	2224	83	pontarp_2224.tre
ve	228	83	ve_228.tre
ve	463	83	ve_463.tre
ve	533	83	ve_533.tre
ve	897	83	ve_897.tre
ve	1090	83	ve_1090.tre
ve	1184	83	ve_1184.tre
ve	2288	83	ve_2288.tre
ve	2764	83	ve_2764.tre
xe	19	83	xe_19.tre
xe	118	83	xe_118.tre
xe	549	83	xe_549.tre
xe	646	83	xe_646.tre
xe	837	83	xe_837.tre
ca	568	84	ca_568.tre
ca	639	84	ca_639.tre
ca	1470	84	ca_1470.tre
ca	1498	84	ca_1498.tre
ca	1575	84	ca_1575.tre
ca	1731	84	ca_1731.tre
gen	3333444	84	gen_3333444.tre
hs	7545	84	hs_7545.tre
hs	7678	84	hs_7678.tre
pontarp	193	84	pontarp_193.tre
pontarp	244	84	pontarp_244.tre
pontarp	544	84	pontarp_544.tre
pontarp	1232	84	pontarp_1232.tre
pontarp	1764	84	pontarp_1764.tre
ve	285	84	ve_285.tre
ve	597	84	ve_597.tre
ve	618	84	ve_618.tre
ve	784	84	ve_784.tre
ve	861	84	ve_861.tre
ve	1551	84	ve_1551.tre
ve	1650	84	ve_1650.tre
ve	1770	84	ve_1770.tre
ve	1902	84	ve_1902.tre
ve	2281	84	ve_2281.tre
ve	2315	84	ve_2315.tre
ve	2432	84	ve_2432.tre
ve	2717	84	ve_2717.tre
ve	2736	84	ve_2736.tre
ve	2757	84	ve_2757.tre
ve	3105	84	ve_3105.tre
xe	271	84	xe_271.tre
xe	718	84	xe_718.tre
ca	387	85	ca_387.tre
ca	1443	85	ca_1443.tre
ca	1723	85	ca_1723.tre
ca	2062	85	ca_2062.tre
ca	2630	85	ca_2630.tre
fh	519	85	fh_519.tre
fh	644	85	fh_644.tre
gen	222237	85	gen_222237.tre
hs	7410	85	hs_7410.tre
pontarp	763	85	pontarp_763.tre
pontarp	1092	85	pontarp_1092.tre
pontarp	1902	85	pontarp_1902.tre
pontarp	1952	85	pontarp_1952.tre
pontarp	2332	85	pontarp_2332.tre
pontarp	2434	85	pontarp_2434.tre
pontarp	2442	85	pontarp_2442.tre
pontarp	2553	85	pontarp_2553.tre
pontarp	2643	85	pontarp_2643.tre
ve	467	85	ve_467.tre
ve	572	85	ve_572.tre
ve	699	85	ve_699.tre
ve	1182	85	ve_1182.tre
ve	1214	85	ve_1214.tre
ve	1250	85	ve_1250.tre
ve	1441	85	ve_1441.tre
ve	1767	85	ve_1767.tre
ve	1834	85	ve_1834.tre
ve	2514	85	ve_2514.tre
ve	2547	85	ve_2547.tre
ve	2664	85	ve_2664.tre
ve	2667	85	ve_2667.tre
ve	2732	85	ve_2732.tre
ve	2790	85	ve_2790.tre
ve	2861	85	ve_2861.tre
ve	3048	85	ve_3048.tre
xe	134	85	xe_134.tre
xe	270	85	xe_270.tre
xe	438	85	xe_438.tre
xe	666	85	xe_666.tre
xe	914	85	xe_914.tre
xe	917	85	xe_917.tre
xe	973	85	xe_973.tre
xe	987	85	xe_987.tre
ca	590	86	ca_590.tre
ca	1061	86	ca_1061.tre
ca	1523	86	ca_1523.tre
ca	1586	86	ca_1586.tre
ca	1836	86	ca_1836.tre
ca	2171	86	ca_2171.tre
ca	2303	86	ca_2303.tre
ca	2320	86	ca_2320.tre
ca	2331	86	ca_2331.tre
ca	2421	86	ca_2421.tre
ca	2841	86	ca_2841.tre
gen	1111579	86	gen_1111579.tre
gen	2222600	86	gen_2222600.tre
hs	7475	86	hs_7475.tre
pontarp	1284	86	pontarp_1284.tre
pontarp	1442	86	pontarp_1442.tre
pontarp	1522	86	pontarp_1522.tre
pontarp	1932	86	pontarp_1932.tre
pontarp	2072	86	pontarp_2072.tre
pontarp	2173	86	pontarp_2173.tre
pontarp	2404	86	pontarp_2404.tre
pontarp	2904	86	pontarp_2904.tre
ve	689	86	ve_689.tre
ve	728	86	ve_728.tre
ve	818	86	ve_818.tre
ve	1420	86	ve_1420.tre
ve	2120	86	ve_2120.tre
ve	2624	86	ve_2624.tre
ve	2709	86	ve_2709.tre
ve	2884	86	ve_2884.tre
ve	2993	86	ve_2993.tre
ve	3134	86	ve_3134.tre
xe	286	86	xe_286.tre
xe	377	86	xe_377.tre
xe	424	86	xe_424.tre
xe	500	86	xe_500.tre
xe	567	86	xe_567.tre
xe	691	86	xe_691.tre
xe	708	86	xe_708.tre
xe	766	86	xe_766.tre
xe	786	86	xe_786.tre
xe	907	86	xe_907.tre
ca	800	87	ca_800.tre
ca	1385	87	ca_1385.tre
ca	1573	87	ca_1573.tre
ca	1948	87	ca_1948.tre
ca	2915	87	ca_2915.tre
gen	3333340	87	gen_3333340.tre
hs	7353	87	hs_7353.tre
hs	7744	87	hs_7744.tre
